_id,StationId,CityCode,CityName,MetropolinCode,MetropolinName,StationTypeCode,StationTypeName,StationOperatorTypeCode,StationOperatorTypeName,Lat,Long
15067,1574,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.780639,35.212047
15068,1575,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770301,35.211792
15069,158,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.810155,35.220574
15070,1584,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.731815,35.247013
15071,1585,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758781,35.165221
15072,1586,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.756681,35.195425
15073,1587,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.740105,35.251454
15074,1588,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.753694,35.169493
15075,1589,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.776816,35.185018
15076,159,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.810121,35.21887
15077,1590,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785865,35.238548
15078,1591,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799497,35.252067
15079,1592,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.792371,35.209094
15080,1595,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755342,35.17499
15081,1596,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.757373,35.174345
15082,1598,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755614,35.174758
15083,160,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.811596,35.217428
15084,1601,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.78503,35.215382
15085,1602,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.80895,35.214554
15086,1603,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.807236,35.225204
15087,1604,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786115,35.18464
15088,1606,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.78611,35.18655
15089,1607,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.768516,35.165547
15090,1608,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.807218,35.219397
15091,1609,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758299,35.176784
15092,161,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.795204,35.207919
15093,1610,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.761072,35.175728
15094,1611,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767274,35.178281
15095,1612,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.757378,35.180201
15096,1614,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.748005,35.198704
15097,1615,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755689,35.179087
15098,1616,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799667,35.209623
15099,162,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.813018,35.219291
15100,1620,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758428,35.2074
15101,1621,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.761469,35.20971
15102,1622,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785033,35.215593
15103,1625,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.796008,35.220748
15104,1626,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800725,35.219017
15105,1628,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.75349,35.195668
15106,1629,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.75601,35.200917
15107,163,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814426,35.217414
15108,1630,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.764612,35.204982
15109,1633,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.849508,35.222197
15110,1634,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.849445,35.223504
15111,1635,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.848819,35.222826
15112,1638,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752924,35.200111
15113,1639,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750815,35.200955
15114,164,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.813749,35.215368
15115,1646,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.796683,35.231158
15116,1647,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.795554,35.23513
15117,1648,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.801594,35.238375
15118,1649,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.801609,35.238373
15119,165,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.812746,35.214957
15120,1650,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.743475,35.155536
15121,1651,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.749518,35.202698
15122,1655,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.761011,35.204794
15123,166,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.81048,35.215787
15124,1660,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800306,35.225034
15125,1662,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800503,35.218249
15126,1663,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.729789,35.193666
15127,1664,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.727944,35.193759
15128,1665,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752132,35.190014
15129,1666,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.744639,35.229131
15130,1667,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.744047,35.227504
15131,1668,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.744041,35.22771
15132,1669,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.746152,35.229937
15133,1670,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786481,35.19466
15134,1675,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.751225,35.202497
15135,1676,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.764428,35.204164
15136,1678,3000,ירושלים,4,ירושלים,9,גבול תחנת רכבת,1,מפעילי אוטובוסים,31.787674,35.202632
15137,1679,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.77729,35.183973
15138,168,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.809591,35.218834
15139,1680,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.78203,35.191956
15140,1681,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783524,35.195397
15141,1682,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.763789,35.214235
15142,1683,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.792383,35.208224
15143,1684,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.801016,35.21376
15144,1685,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800669,35.213796
15145,1686,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767119,35.210222
15146,1687,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767608,35.212039
15147,1689,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786022,35.195123
15148,169,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.808724,35.219848
15149,1691,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.766371,35.192954
15150,1694,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770634,35.214909
15151,1698,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.759616,35.199956
15152,1699,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.772476,35.196105
15153,170,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.807768,35.220169
15154,1701,3000,ירושלים,4,ירושלים,17,תחנה תפעולית,1,מפעילי אוטובוסים,31.75004,35.227383
15155,1702,3000,ירושלים,4,ירושלים,17,תחנה תפעולית,1,מפעילי אוטובוסים,31.718715,35.220692
15156,1704,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786384,35.191403
15157,1705,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.81523,35.208681
15158,1706,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.829478,35.224337
15159,1707,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.753252,35.221754
15160,17076,3000,ירושלים,4,ירושלים,7,רכבת ישראל,3,רכבת,31.744836,35.178049
15161,17078,3000,ירושלים,4,ירושלים,7,רכבת ישראל,3,רכבת,31.747757,35.188206
15162,1708,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.730632,35.238259
15163,1709,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.728595,35.236661
15164,171,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.808664,35.216598
15165,1710,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.730085,35.235089
15166,17118,3000,ירושלים,4,ירושלים,7,רכבת ישראל,3,רכבת,31.788107,35.202551
15167,1716,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.801154,35.227042
15168,1717,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.803724,35.236672
15169,172,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.791182,35.195947
15170,1722,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.756349,35.176956
15171,1723,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.756204,35.180406
15172,1724,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.768352,35.176445
15173,1725,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.766648,35.175159
15174,1726,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.768225,35.178068
15175,1727,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.792233,35.207977
15176,1728,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.763894,35.205914
15177,1729,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.779797,35.2018
15178,173,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.791244,35.195812
15179,1731,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799556,35.225715
15180,1732,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.754842,35.177323
15181,1733,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.781259,35.192709
15182,1734,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.779449,35.190272
15183,1735,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786091,35.192541
15184,1736,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752948,35.201288
15185,1737,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755149,35.20015
15186,1738,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752334,35.205544
15187,174,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.791696,35.194701
15188,1741,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.793767,35.215732
15189,1742,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.798374,35.225299
15190,1743,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.798106,35.225113
15191,1744,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.765894,35.182024
15192,1749,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.787407,35.180445
15193,175,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.791846,35.194234
15194,1754,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.752315,35.21391
15195,1756,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.841008,35.240211
15196,1757,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.840917,35.240212
15197,1758,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.838101,35.237568
15198,1759,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.838108,35.237513
15199,176,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.792149,35.192732
15200,1760,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.83734,35.234151
15201,1761,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.837285,35.234138
15202,1762,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.833489,35.234673
15203,1763,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.833402,35.234674
15204,1764,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.794728,35.224808
15205,1765,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.776524,35.222254
15206,1768,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.79679,35.225449
15207,177,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.792066,35.191979
15208,1770,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.768769,35.177641
15209,1771,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.767031,35.174403
15210,1774,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.76699,35.174409
15211,1776,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.762005,35.171526
15212,1777,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.761986,35.171445
15213,1778,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.759875,35.168061
15214,1779,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.759863,35.16801
15215,178,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.768795,35.177549
15216,1780,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.76001,35.164141
15217,1781,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.759973,35.164108
15218,1782,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.757015,35.159954
15219,1783,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.80026,35.2296
15220,1784,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800132,35.226752
15221,1785,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.762646,35.208187
15222,1786,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.777674,35.201607
15223,1787,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.773991,35.210142
15224,1788,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.763157,35.18932
15225,1789,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.75703,35.159878
15226,179,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.789366,35.191219
15227,1790,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767778,35.186059
15228,1791,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.772683,35.183018
15229,1792,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.764166,35.151246
15230,1793,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.764123,35.151138
15231,1794,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.764761,35.147626
15232,1795,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.764812,35.147616
15233,1799,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800163,35.23178
15234,180,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786028,35.179277
15235,1806,3000,ירושלים,4,ירושלים,17,תחנה תפעולית,1,מפעילי אוטובוסים,31.756788,35.159296
15236,1807,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.768572,35.165621
15237,1808,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.837424,35.230557
15238,1809,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.837954,35.238872
15239,181,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.784225,35.17794
15240,1810,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.83894,35.243843
15241,1812,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.841658,35.245639
15242,1817,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.797398,35.225247
15243,1819,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.760513,35.183327
15244,182,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.782753,35.177045
15245,1820,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767467,35.211564
15246,1825,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.796737,35.219528
15247,1836,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.778683,35.197613
15248,184,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.787148,35.174961
15249,1845,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.796003,35.220466
15250,1848,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.736946,35.195932
15251,1849,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.735435,35.19886
15252,1850,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.737254,35.198222
15253,1852,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.735681,35.195859
15254,1853,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.737308,35.197834
15255,1854,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.797158,35.235045
15256,1855,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.796788,35.23509
15257,1856,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758575,35.215173
15258,1858,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758691,35.215197
15259,186,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.788295,35.173498
15260,1861,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750889,35.224139
15261,1862,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.774108,35.233459
15262,1863,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.772945,35.230114
15263,1869,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.773754,35.231294
15264,187,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.78912,35.172461
15265,1879,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770867,35.230006
15266,188,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.787363,35.172797
15267,1880,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800366,35.225174
15268,189,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785592,35.174012
15269,1895,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.819654,35.229232
15270,1896,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.798673,35.213094
15271,1897,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.746478,35.212499
15272,190,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783134,35.173585
15273,1904,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800963,35.22658
15274,1905,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758952,35.205181
15275,191,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.781679,35.173087
15276,1911,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.775572,35.204367
15277,1913,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.77862,35.20244
15278,1914,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.769016,35.213238
15279,1917,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.789983,35.213156
15280,192,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783233,35.171776
15281,1926,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.838088,35.236995
15282,1927,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800041,35.231166
15283,1928,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785961,35.227942
15284,193,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785644,35.172366
15285,1932,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799826,35.212544
15286,1933,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.79088,35.209283
15287,1936,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814996,35.225929
15288,1937,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814302,35.224321
15289,1938,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.815723,35.226535
15290,1939,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.824681,35.223793
15291,194,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.788346,35.170941
15292,1940,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.831621,35.228386
15293,1941,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.832114,35.22669
15294,1942,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.83205,35.226243
15295,1943,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.832259,35.225907
15296,1944,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.843156,35.24426
15297,1948,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.774693,35.201026
15298,195,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.790467,35.177402
15299,1951,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.774475,35.200303
15300,1952,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.82085,35.229546
15301,1953,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767759,35.197962
15302,1954,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.768311,35.197178
15303,1955,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.824052,35.229655
15304,1956,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786229,35.226028
15305,1957,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.772236,35.221771
