_id,StationId,CityCode,CityName,MetropolinCode,MetropolinName,StationTypeCode,StationTypeName,StationOperatorTypeCode,StationOperatorTypeName,Lat,Long,Daily_Bus_Volume
15201,1761,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.837285,35.234138,0
15202,1762,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.833489,35.234673,0
15203,1763,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.833402,35.234674,0
15204,1764,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.794728,35.224808,111
15205,1765,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.776524,35.222254,110
15206,1768,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.79679,35.225449,0
15207,177,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.792066,35.191979,0
15208,1770,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.768769,35.177641,72
15209,1771,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.767031,35.174403,72
15210,1774,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.76699,35.174409,269
15211,1776,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.762005,35.171526,223
15212,1777,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.761986,35.171445,50
15213,1778,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.759875,35.168061,50
15214,1779,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.759863,35.16801,50
15215,178,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.768795,35.177549,0
15216,1780,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.76001,35.164141,448
15217,1781,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.759973,35.164108,195
15218,1782,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.757015,35.159954,421
15219,1783,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.80026,35.2296,421
15220,1784,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800132,35.226752,640
15221,1785,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.762646,35.208187,205
15222,1786,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.777674,35.201607,385
15223,1787,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.773991,35.210142,129
15224,1788,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.763157,35.18932,55
15225,1789,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.75703,35.159878,0
15226,179,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.789366,35.191219,19
15227,1790,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767778,35.186059,44
15228,1791,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.772683,35.183018,109
15229,1792,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.764166,35.151246,113
15230,1793,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.764123,35.151138,113
15231,1794,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.764761,35.147626,96
15232,1795,3000,ירושלים,4,ירושלים,4,רכבת קלה,2,רכבת קלה,31.764812,35.147616,112
15233,1799,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800163,35.23178,85
15234,180,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786028,35.179277,19
15235,1806,3000,ירושלים,4,ירושלים,17,תחנה תפעולית,1,מפעילי אוטובוסים,31.756788,35.159296,188
15236,1807,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.768572,35.165621,155
15237,1808,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.837424,35.230557,155
15238,1809,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.837954,35.238872,149
15239,181,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.784225,35.17794,0
15240,1810,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.83894,35.243843,142
15241,1812,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.841658,35.245639,155
15242,1817,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.797398,35.225247,188
15243,1819,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.760513,35.183327,87
15244,182,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.782753,35.177045,19
15245,1820,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767467,35.211564,62
15246,1825,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.796737,35.219528,0
15247,1836,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.778683,35.197613,107
15248,184,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.787148,35.174961,19
15249,1845,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.796003,35.220466,107
15250,1848,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.736946,35.195932,616
15251,1849,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.735435,35.19886,698
15252,1850,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.737254,35.198222,0
15253,1852,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.735681,35.195859,442
15254,1853,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.737308,35.197834,442
15255,1854,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.797158,35.235045,448
15256,1855,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.796788,35.23509,448
15257,1856,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758575,35.215173,405
15258,1858,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758691,35.215197,493
15259,186,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.788295,35.173498,0
15260,1861,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.750889,35.224139,660
15261,1862,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.774108,35.233459,699
15262,1863,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.772945,35.230114,746
15263,1869,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.773754,35.231294,753
15264,187,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.78912,35.172461,0
15265,1879,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770867,35.230006,294
15266,188,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.787363,35.172797,408
15267,1880,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800366,35.225174,309
15268,189,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785592,35.174012,473
15269,1895,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.819654,35.229232,79
15270,1896,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.798673,35.213094,79
15271,1897,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.746478,35.212499,79
15272,190,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783134,35.173585,452
15273,1904,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800963,35.22658,427
15274,1905,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758952,35.205181,246
15275,191,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.781679,35.173087,245
15276,1911,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.775572,35.204367,141
15277,1913,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.77862,35.20244,41
15278,1914,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.769016,35.213238,794
15279,1917,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.789983,35.213156,332
15280,192,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783233,35.171776,854
15281,1926,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.838088,35.236995,401
15282,1927,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800041,35.231166,328
15283,1928,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785961,35.227942,427
15284,193,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785644,35.172366,245
15285,1932,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799826,35.212544,589
15286,1933,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.79088,35.209283,359
15287,1936,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814996,35.225929,543
15288,1937,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814302,35.224321,378
15289,1938,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.815723,35.226535,378
15290,1939,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.824681,35.223793,620
15291,194,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.788346,35.170941,854
15292,1940,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.831621,35.228386,313
15293,1941,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.832114,35.22669,153
15294,1942,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.83205,35.226243,0
15295,1943,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.832259,35.225907,359
15296,1944,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.843156,35.24426,359
15297,1948,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.774693,35.201026,903
15298,195,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.790467,35.177402,626
15299,1951,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.774475,35.200303,336
15300,1952,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.82085,35.229546,331
15301,1953,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767759,35.197962,360
15302,1954,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.768311,35.197178,334
15303,1955,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.824052,35.229655,321
15304,1956,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.786229,35.226028,389
15305,1957,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.772236,35.221771,134
15306,1958,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.826556,35.231347,191
15307,1959,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.825083,35.229469,533
15308,196,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.821937,35.229396,30
15309,1960,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.827356,35.23206,529
15310,1961,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.827545,35.232171,529
15311,1962,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.76189,35.171606,529
15312,1963,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.785817,35.207339,529
15313,197,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770978,35.182341,308
15314,1989,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.761918,35.252659,453
15315,199,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.769609,35.182506,30
15316,1990,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770474,35.181608,163
15317,1991,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770582,35.181178,460
15318,1997,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.756879,35.159856,247
15319,1998,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783576,35.224639,247
15320,1999,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.781196,35.224594,247
15321,200,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.732186,35.202064,30
15322,2000,3000,ירושלים,4,ירושלים,6,מסוף,1,מפעילי אוטובוסים,31.80828,35.204444,247
15323,2001,3000,ירושלים,4,ירושלים,6,מסוף,1,מפעילי אוטובוסים,31.808165,35.204743,247
15324,2002,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.83924,35.245601,243
15325,2003,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.839179,35.245331,243
15326,2004,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.840604,35.24107,243
15327,2005,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799284,35.219677,243
15328,2006,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.800441,35.220544,34
15329,2007,3000,ירושלים,4,ירושלים,6,מסוף,1,מפעילי אוטובוסים,31.808413,35.204792,533
15330,2009,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.787965,35.20101,34
15331,201,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.734029,35.194623,30
15332,2010,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.787695,35.200932,34
15333,2011,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.757372,35.209779,221
15334,2015,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.801615,35.214874,41
15335,2016,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799793,35.231294,41
15336,2017,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.846538,35.223195,457
15337,2018,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.844309,35.22347,457
15338,2019,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.847339,35.223081,41
15339,202,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.751199,35.189278,298
15340,2020,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.725406,35.227839,34
15341,2021,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.748493,35.190743,577
15342,2023,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.77745,35.190877,41
15343,2024,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.780677,35.213817,41
15344,2025,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.778098,35.187699,855
15345,2028,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783893,35.191734,701
15346,2029,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.76861,35.171824,144
15347,203,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.783083,35.203191,993
15348,2033,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.817567,35.215511,289
15349,2034,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.817633,35.215688,289
15350,2035,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.77709,35.185002,501
15351,2039,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.753813,35.170844,289
15352,2040,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.757565,35.181615,434
15353,2041,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.724398,35.231758,70
15354,2042,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.826788,35.245538,433
15355,2043,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.723074,35.231194,433
15356,2044,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.837436,35.243115,415
15357,2045,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.837534,35.243617,387
15358,2049,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.80728,35.225335,0
15359,205,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.725041,35.231877,296
15360,2056,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.807115,35.223259,454
15361,2057,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.804462,35.234136,454
15362,2058,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.804773,35.234212,182
15363,2059,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.798288,35.231486,182
15364,2060,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.780234,35.214866,182
15365,2061,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.763585,35.204418,350
15366,2062,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.763209,35.204121,0
15367,2069,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.75667,35.182871,449
15368,207,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.77065,35.243386,647
15369,2070,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.756263,35.184007,367
15370,2071,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.75878,35.183776,778
15371,2072,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.758865,35.183699,879
15372,2076,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.734046,35.196656,138
15373,2077,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.756563,35.198017,138
15374,2079,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.837765,35.232606,537
15375,210,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.793335,35.222208,148
15376,2109,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.85295,35.217663,330
15377,211,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.791417,35.224205,630
15378,2114,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.856547,35.215949,657
15379,2115,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.798224,35.23106,698
15380,2117,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.851904,35.220431,652
15381,2118,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.850389,35.221675,656
15382,212,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.749587,35.193658,0
15383,2126,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.838016,35.233527,205
15384,2127,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.744997,35.156704,712
15385,2129,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.850891,35.223171,692
15386,213,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.789784,35.225831,434
15387,2130,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.850904,35.22317,692
15388,2132,3000,ירושלים,4,ירושלים,17,תחנה תפעולית,1,מפעילי אוטובוסים,31.799585,35.23188,335
15389,2133,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.799199,35.231379,408
15390,2135,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.767185,35.222687,420
15391,2136,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.765794,35.22387,210
15392,2138,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.764823,35.223809,0
15393,2139,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.765402,35.219402,617
15394,214,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.791482,35.224159,428
15395,2140,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.763218,35.218447,698
15396,2141,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.766691,35.216231,698
15397,2142,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.768854,35.216746,698
15398,2143,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.766942,35.18025,674
15399,2146,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770772,35.213218,617
15400,2147,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.730603,35.184101,617
15401,2148,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.731057,35.185527,33
15402,2149,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.731651,35.185901,540
15403,215,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.792943,35.22276,307
15404,2150,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.734933,35.188627,33
15405,2151,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.761181,35.218393,690
15406,2152,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.736717,35.189151,0
15407,2153,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.728182,35.187509,33
15408,2154,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.72942,35.186231,33
15409,2155,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.729724,35.188908,33
15410,2156,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.727625,35.188567,0
15411,2157,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.731558,35.189735,307
15412,2158,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.733258,35.190481,559
15413,2159,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.76269,35.221075,573
15414,2160,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.729804,35.190708,271
15415,2161,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.7339,35.188259,0
15416,2162,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.770513,35.221088,429
15417,2163,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.735009,35.190663,0
15418,2164,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.72767,35.188694,689
15419,2166,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.728659,35.192496,431
15420,2167,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.732316,35.193868,727
15421,2168,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.731187,35.193096,55
15422,2169,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.731949,35.194888,0
15423,2170,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.730624,35.194063,727
15424,2171,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.762748,35.223171,664
15425,2174,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.795267,35.216351,0
15426,2180,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755325,35.198934,0
15427,2181,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.755294,35.199101,280
15428,2183,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.815952,35.201489,218
15429,2186,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814683,35.205978,218
15430,2187,3000,ירושלים,4,ירושלים,1,תחנה רגילה,1,מפעילי אוטובוסים,31.814524,35.205323,0
